Hours_Studied,Attendance,Parental_Involvement,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Physical_Activity,Gender,Exam_Score
17,86,High,Yes,7,94,Medium,Yes,2,Medium,Medium,Public,3,Male,70
21,61,Medium,Yes,7,93,Low,Yes,1,Low,High,Private,5,Male,63
24,89,Low,No,5,58,Medium,Yes,3,High,,Public,3,Female,69
17,96,High,Yes,8,88,Medium,Yes,4,Low,Low,Private,4,Male,74
18,92,Medium,Yes,8,68,Low,Yes,2,High,High,Private,3,Male,70
14,83,High,No,7,84,Medium,Yes,1,Low,Medium,Public,3,Female,66
20,87,Low,Yes,6,75,Medium,Yes,0,Low,Medium,Public,3,Male,68
15,100,Medium,No,10,74,Medium,Yes,2,Medium,Medium,Public,5,Male,67
23,64,Medium,Yes,8,94,Low,Yes,2,Medium,Medium,Private,5,Female,66
9,87,High,No,6,82,Medium,Yes,0,Low,Medium,Public,3,Female,65
18,71,Low,Yes,8,62,Medium,Yes,3,High,High,Public,2,Male,66
22,86,High,Yes,7,56,Medium,Yes,1,High,Medium,Private,4,Male,69
21,84,Low,No,7,97,Medium,Yes,2,Low,Low,Public,4,Female,67
36,66,Low,Yes,8,58,High,Yes,1,Medium,Medium,Public,3,Male,69
22,68,Medium,No,4,87,High,Yes,2,Medium,Medium,Public,3,Female,66
14,85,Medium,No,4,75,High,Yes,2,High,Medium,Public,1,Female,64
19,65,Medium,No,9,57,Low,Yes,1,Medium,Medium,Public,2,Female,61
9,71,Low,Yes,7,89,Medium,Yes,0,Low,Medium,Public,2,Male,61
20,93,Medium,Yes,6,95,Low,Yes,1,Medium,High,Public,4,Male,70
15,73,Medium,No,5,56,Medium,Yes,1,Medium,Medium,Public,2,Female,65
25,80,High,No,7,53,Medium,Yes,1,Medium,Medium,Private,3,Male,67
17,98,Low,No,7,92,Medium,Yes,0,High,Medium,Private,0,Male,69
19,69,Medium,Yes,9,75,Medium,Yes,2,Medium,Low,Public,5,Female,63
16,76,Medium,No,8,84,High,Yes,1,High,High,Public,4,Male,66
30,84,High,Yes,7,72,Medium,Yes,3,Medium,Medium,Public,2,Male,73
18,90,High,No,8,71,High,No,0,Low,Medium,Public,3,Female,68
31,96,High,Yes,9,65,High,Yes,0,Low,Medium,Private,2,Male,74
25,97,Low,Yes,8,78,Medium,Yes,0,Medium,Medium,Public,3,Male,70
23,91,High,Yes,8,58,Medium,Yes,0,Medium,Medium,Public,2,Male,68
22,69,High,No,7,86,Low,Yes,1,High,Medium,Public,4,Female,67
22,61,High,No,6,77,Low,Yes,1,Medium,Medium,Public,4,Male,65
8,75,Medium,No,5,92,Medium,Yes,5,High,High,Public,4,Male,66
18,66,High,Yes,5,96,Medium,Yes,0,Low,Medium,Public,5,Female,64
25,88,Medium,Yes,8,95,Low,Yes,1,High,High,Public,4,Female,72
20,86,Medium,Yes,8,80,High,Yes,2,Medium,Medium,Public,2,Male,70
12,62,Medium,Yes,9,66,Medium,Yes,1,Low,Medium,Private,2,Female,60
20,93,Medium,Yes,8,68,Medium,Yes,1,Low,Low,Public,3,Male,68
30,70,Medium,Yes,9,83,Medium,Yes,1,High,Medium,Private,2,Female,71
27,77,Medium,Yes,7,86,Low,Yes,1,High,Medium,Public,3,Male,68
20,87,High,Yes,8,58,Low,Yes,2,Low,Medium,Public,2,Male,67
26,77,Medium,Yes,5,100,Low,Yes,1,Low,High,Private,5,Female,70
18,78,Medium,No,7,55,High,Yes,0,High,Medium,Public,3,Male,65
10,63,Medium,No,4,80,Medium,Yes,0,Low,Medium,Public,3,Male,60
14,76,High,No,7,77,Low,No,2,High,Medium,Public,4,Male,65
29,91,Medium,No,9,80,Low,Yes,0,Low,High,Public,4,Female,70
18,97,Low,Yes,7,77,Medium,Yes,4,Low,Low,Private,4,Male,69
19,77,High,No,8,53,Medium,Yes,1,Low,Medium,Private,3,Male,64
18,77,Low,No,7,100,Medium,Yes,2,High,High,Private,3,Male,67
31,88,Low,Yes,6,99,Low,Yes,2,High,Low,Public,3,Male,73
30,98,Medium,No,7,76,High,Yes,1,Low,Medium,Public,3,Male,74
33,71,Medium,Yes,9,60,Medium,Yes,0,Medium,Medium,Public,4,Male,67
19,78,Low,Yes,8,59,Medium,Yes,2,High,Medium,Public,1,Male,66
22,92,Medium,No,6,53,Medium,Yes,4,High,Medium,Public,4,Male,69
11,84,High,No,5,81,Low,Yes,1,Low,Medium,Private,3,Female,64
29,64,Medium,Yes,7,74,Medium,Yes,0,High,Medium,Public,2,Female,69
13,85,Low,Yes,6,71,Medium,Yes,1,Low,Medium,Public,3,Female,66
21,67,High,Yes,7,76,Medium,Yes,1,Medium,High,Private,2,Male,65
13,80,Medium,Yes,5,94,High,Yes,1,Medium,Medium,Private,3,Female,67
16,81,Medium,No,9,54,Medium,Yes,3,Medium,High,Public,3,Male,67
15,95,Medium,No,7,77,High,Yes,0,Low,Medium,Private,3,Female,68
16,78,Medium,No,7,85,Medium,Yes,4,Medium,Medium,Public,2,Male,65
17,71,Medium,Yes,6,99,Low,Yes,4,Medium,Medium,Public,3,Male,66
17,69,High,Yes,7,87,Low,Yes,2,Low,Medium,Public,3,Male,65
25,95,Medium,Yes,7,77,High,No,0,Low,High,Public,3,Male,71
13,67,Medium,Yes,6,88,Medium,Yes,0,Low,Medium,Public,3,Female,63
21,77,High,Yes,7,100,Low,Yes,2,High,High,Public,4,Female,70
27,67,High,Yes,9,94,High,Yes,0,High,Low,Public,2,Female,70
17,91,Low,Yes,4,54,High,Yes,3,Low,Medium,Public,4,Female,67
16,79,High,Yes,7,79,High,Yes,2,High,High,Public,2,Male,68
19,74,Medium,Yes,6,89,Medium,No,0,High,Medium,Public,2,Male,63
27,74,Medium,Yes,9,84,Low,Yes,3,High,Medium,Private,3,Female,70
21,94,Medium,No,7,71,Low,No,1,Low,High,Private,2,Male,69
17,82,Medium,Yes,5,66,Medium,Yes,1,Medium,Low,Public,3,Female,66
23,89,Low,No,7,81,Medium,Yes,2,Low,High,Public,2,Male,70
13,96,Medium,No,8,71,Low,Yes,1,Medium,Low,Public,3,Male,68
24,96,Medium,No,10,70,Medium,Yes,0,High,Medium,Public,4,Female,70
22,73,Low,Yes,4,92,Medium,Yes,0,Low,Medium,Public,4,Male,67
18,98,Medium,Yes,5,66,Medium,Yes,0,Medium,Medium,Private,0,Male,69
15,61,High,Yes,9,82,Medium,Yes,2,Medium,High,Public,2,Male,64
15,75,High,No,5,94,Low,No,1,Low,Medium,Public,3,Female,62
23,96,Medium,No,7,81,Medium,Yes,1,Low,Medium,Private,2,Male,71
27,71,High,Yes,6,75,Medium,Yes,2,Medium,High,Private,4,Male,69
16,71,Medium,Yes,6,52,Low,Yes,0,High,High,Public,1,Male,62
23,72,Low,Yes,7,84,High,Yes,0,Medium,Medium,Public,4,Male,66
7,84,Medium,Yes,7,100,Low,Yes,3,Low,Medium,Private,4,Male,64
16,78,Low,No,9,90,Medium,Yes,3,Low,Medium,Public,3,Male,66
20,89,High,Yes,9,82,Medium,Yes,2,High,High,Public,3,Female,72
15,96,High,Yes,8,73,Medium,Yes,3,Medium,Medium,Private,3,Female,71
14,87,Medium,Yes,7,61,Medium,Yes,0,Low,Medium,Public,3,Male,65
16,68,Medium,Yes,7,85,Medium,Yes,1,Medium,Medium,Public,2,Female,65
22,97,Medium,Yes,8,59,Medium,Yes,1,Low,Medium,Public,3,Male,70
19,71,Medium,Yes,9,94,High,Yes,1,High,Medium,Private,4,Male,68
7,66,High,Yes,8,68,High,Yes,0,Low,Medium,Public,2,Male,57
7,64,Medium,No,9,70,High,Yes,4,Low,Low,Public,4,Male,59
16,83,Low,Yes,6,61,Medium,Yes,0,Medium,High,Public,4,Male,64
23,65,High,Yes,9,74,Medium,Yes,2,Medium,High,Private,3,Male,67
4,66,Low,No,8,84,Low,Yes,2,Low,High,Public,3,Female,60
17,72,High,Yes,6,65,Low,Yes,3,Low,High,Public,2,Male,67
17,71,Medium,Yes,7,85,Low,Yes,2,Low,Low,Private,2,Female,65
28,84,Medium,Yes,7,81,Medium,Yes,1,Medium,High,Public,3,Male,71
18,93,Low,Yes,7,69,Medium,Yes,0,Low,Medium,Public,2,Male,67
22,90,Medium,Yes,7,66,Low,Yes,0,Low,Medium,Public,1,Male,69
21,70,High,Yes,5,93,High,Yes,1,Low,Medium,Public,3,Male,68
7,70,Medium,Yes,6,51,Medium,Yes,0,High,Medium,Private,1,Female,59
25,99,High,No,7,86,Low,No,3,Medium,Medium,Public,3,Female,75
21,60,Medium,Yes,6,71,Low,Yes,0,Medium,Low,Public,4,Male,59
23,95,High,No,6,86,Low,Yes,0,Medium,High,Public,3,Female,71
44,68,High,No,9,75,Low,Yes,3,Medium,High,Private,2,Female,71
7,98,Medium,No,7,54,High,Yes,0,Medium,High,Private,2,Female,66
30,74,Medium,No,10,99,Medium,Yes,1,High,Medium,Private,2,Male,69
18,78,High,Yes,7,54,Low,No,4,Low,High,Public,4,Female,65
22,88,Medium,Yes,9,58,Low,Yes,3,Low,Medium,Private,2,Male,68
20,84,High,No,7,71,Medium,Yes,5,Low,High,Private,2,Female,68
17,73,Medium,Yes,6,97,High,Yes,1,Medium,High,Public,3,Male,67
17,82,High,Yes,7,65,Medium,Yes,1,Medium,Medium,Public,5,Male,68
22,89,Low,Yes,9,78,Medium,Yes,0,Medium,Medium,Public,3,Male,68
11,62,High,Yes,7,76,High,Yes,3,High,Medium,Private,3,Male,88
25,60,Medium,Yes,8,67,Medium,Yes,1,Medium,High,Public,2,Female,66
18,78,High,Yes,7,85,High,Yes,3,Low,Low,Public,2,Male,67
13,65,Medium,No,7,75,Low,Yes,2,Medium,High,Private,4,Male,63
17,87,Medium,Yes,7,79,Medium,Yes,3,Low,Medium,Public,4,Female,68
28,69,High,No,6,61,Low,Yes,2,Medium,High,Public,1,Male,65
17,77,High,Yes,7,96,Medium,Yes,1,Low,Low,Private,3,Male,67
22,68,High,Yes,8,56,Medium,No,3,Medium,Medium,Private,1,Male,67
16,82,Medium,Yes,7,85,Medium,Yes,1,High,Medium,Public,4,Male,67
25,65,Medium,No,7,94,Low,Yes,1,Low,High,Public,3,Male,64
24,61,Medium,No,8,54,Medium,Yes,1,Low,Medium,Public,2,Male,61
31,62,Medium,Yes,7,51,Medium,Yes,2,Medium,Medium,Public,1,Female,65
19,98,Low,Yes,7,67,High,Yes,1,Medium,Medium,Private,4,Female,70
24,66,Medium,No,8,89,Medium,Yes,0,Medium,High,Public,2,Male,67
21,88,High,No,7,86,Medium,Yes,1,Low,Medium,Private,2,Male,68
28,63,Medium,Yes,7,91,Medium,Yes,1,Low,Medium,Private,1,Male,65
16,64,High,Yes,8,70,Low,Yes,3,High,High,Private,3,Female,63
24,80,Medium,No,7,100,Medium,Yes,1,High,High,Public,3,Male,72
19,79,High,Yes,7,68,Medium,Yes,2,High,High,Public,1,Female,68
20,98,Medium,Yes,7,90,Medium,Yes,2,Medium,Medium,Public,4,Male,73
21,98,High,Yes,7,68,High,Yes,0,Medium,Medium,Public,3,Female,71
22,91,Medium,No,5,61,Medium,Yes,3,Low,High,Public,2,Male,70
19,84,High,Yes,7,67,Low,Yes,0,Medium,Low,Public,3,Female,68
21,78,Medium,No,10,60,Medium,Yes,3,High,Medium,Public,5,Male,68
29,74,Medium,No,6,56,Low,Yes,2,Low,High,Public,3,Female,68
26,98,Low,Yes,6,68,Medium,Yes,1,Low,Medium,Private,1,Male,71
25,84,Medium,Yes,10,57,Low,Yes,4,Medium,Medium,Public,2,Male,70
17,83,High,No,6,75,Medium,Yes,2,Medium,Medium,Public,3,Male,67
15,69,Low,Yes,9,52,Medium,Yes,0,High,Medium,Public,3,Female,61
26,62,High,Yes,7,72,Low,Yes,1,Medium,Medium,Public,3,Female,64
25,98,Low,No,7,98,Medium,Yes,1,Medium,Medium,Public,4,Male,72
29,73,High,No,7,68,Low,Yes,1,Low,High,Private,4,Male,67
16,78,High,Yes,8,57,High,Yes,1,Medium,Medium,Public,3,Male,65
19,65,Medium,Yes,5,65,High,Yes,1,High,Medium,Public,6,Female,64
10,93,Low,Yes,7,90,Medium,Yes,0,Low,Medium,Private,2,Female,66
18,61,Medium,No,6,66,Medium,Yes,1,Medium,High,Public,2,Female,62
26,93,Low,No,4,69,Medium,Yes,2,Low,Medium,Public,3,Male,70
17,66,Medium,Yes,9,89,Medium,No,1,Medium,High,Public,4,Female,64
24,95,Medium,No,4,63,Low,Yes,3,Low,Medium,Public,3,Female,70
19,89,Medium,No,10,74,Medium,Yes,1,Low,Medium,Public,2,Female,66
22,67,Low,Yes,8,53,Medium,Yes,0,Medium,High,Public,3,Male,62
13,83,Low,No,5,59,High,Yes,4,Low,Medium,Private,2,Female,63
21,73,Low,Yes,9,60,High,Yes,2,Medium,Medium,Public,3,Male,66
2,67,Medium,No,6,73,Low,Yes,1,Low,Medium,Private,2,Male,58
19,94,Medium,Yes,6,91,Medium,Yes,1,Low,Medium,Public,3,Male,70
10,76,Medium,No,4,68,Medium,Yes,1,High,Low,Private,6,Male,63
27,76,Medium,Yes,6,69,High,Yes,0,Medium,High,Public,1,Male,70
25,67,High,Yes,6,65,Medium,Yes,1,Low,Medium,Public,3,Male,65
23,75,Medium,Yes,8,66,Medium,Yes,5,Medium,Low,Public,3,Male,67
29,95,High,No,9,70,Medium,No,1,Low,Medium,Private,2,Female,73
14,75,Medium,Yes,5,95,Medium,Yes,0,Medium,Medium,Public,3,Male,82
30,98,Low,No,7,51,High,Yes,0,Low,Medium,Public,2,Male,71
26,98,Medium,Yes,4,81,Low,Yes,1,Low,Medium,Public,4,Male,73
19,66,Medium,No,7,94,Low,Yes,1,High,Medium,Public,4,Female,65
27,67,High,Yes,10,71,Medium,Yes,1,Low,High,Public,3,Female,67
13,95,Medium,Yes,4,83,Low,No,1,Low,High,Public,4,Male,67
15,76,High,Yes,5,79,Medium,Yes,4,Medium,Medium,Public,4,Female,69
16,60,Medium,Yes,8,67,Low,Yes,0,Low,Medium,Public,3,Male,61
17,71,Medium,No,8,57,Medium,Yes,3,Medium,High,Private,4,Female,64
14,84,Low,No,6,61,Low,Yes,1,High,Medium,Public,2,Male,64
27,92,Low,Yes,9,53,Low,Yes,2,Low,Medium,Public,2,Male,68
18,65,Medium,No,6,88,Medium,Yes,1,Medium,Medium,Private,1,Male,62
22,64,Medium,Yes,10,77,High,Yes,5,Medium,Medium,Public,3,Male,66
17,97,High,Yes,8,89,Medium,Yes,1,Low,Medium,Public,4,Male,70
9,90,High,Yes,9,65,Low,Yes,3,Medium,Medium,Public,3,Female,67
22,84,Medium,Yes,8,90,Medium,Yes,2,Medium,Medium,Public,2,Female,70
9,91,Medium,No,8,65,High,Yes,0,Medium,Medium,Public,4,Male,65
20,77,Low,No,8,56,Medium,Yes,1,Medium,High,Public,4,Male,65
12,90,Medium,Yes,9,77,Medium,Yes,3,Medium,Medium,Public,3,Male,70
32,75,High,Yes,7,97,High,Yes,1,Medium,Medium,Private,3,Male,72
25,70,Medium,No,6,71,Low,Yes,0,Low,Medium,Public,2,Female,65
21,89,High,Yes,7,76,Medium,Yes,1,Medium,Medium,Public,2,Male,71
28,77,High,Yes,6,73,Low,Yes,3,Medium,High,Private,3,Female,71
15,99,Medium,Yes,6,73,High,Yes,1,High,High,Public,5,Male,72
23,74,Low,No,9,61,Low,Yes,0,Medium,Low,Public,4,Male,64
21,97,Medium,No,8,71,High,Yes,2,High,High,Public,1,Male,72
22,97,Low,No,8,75,Medium,Yes,1,Medium,Medium,Private,4,Male,71
28,70,Medium,Yes,9,87,Low,Yes,0,Low,Medium,Public,3,Male,66
24,92,High,No,8,57,Medium,Yes,3,Medium,Medium,Private,3,Female,71
22,77,Medium,Yes,10,79,High,Yes,2,Medium,Low,Public,2,Male,67
10,97,High,No,4,83,Low,Yes,1,Low,High,Public,2,Male,69
14,78,High,Yes,6,69,High,Yes,0,Medium,Medium,Public,5,Female,67
19,90,High,Yes,6,77,Medium,Yes,0,High,Medium,Public,4,Male,71
21,79,Medium,No,5,86,Low,Yes,1,High,,Private,2,Female,66
13,69,High,No,7,73,Low,Yes,1,Medium,Low,Private,2,Male,62
34,68,Medium,No,7,67,High,Yes,0,Medium,Medium,Private,2,Male,67
29,77,Medium,Yes,10,91,High,Yes,2,Low,Medium,Public,4,Female,70
24,90,High,No,8,99,High,Yes,0,Low,Medium,Public,3,Female,72
20,84,High,No,6,61,Medium,Yes,3,Medium,Medium,Private,2,Male,69
19,88,Medium,No,8,94,High,Yes,1,Medium,Medium,Public,3,Male,70
14,71,High,No,4,77,Medium,Yes,0,Medium,Medium,Public,3,Female,64
20,79,Medium,Yes,7,72,Low,No,1,Medium,Medium,Public,3,Male,65
22,62,Medium,Yes,7,95,Medium,Yes,2,Medium,Medium,Public,2,Male,66
13,93,Low,No,6,96,High,Yes,2,High,Medium,Private,3,Female,68
22,100,Medium,Yes,7,64,Medium,Yes,2,Low,Medium,Private,3,Female,72
19,76,Medium,Yes,6,68,Medium,Yes,2,High,Medium,Public,3,Female,65
9,60,Medium,Yes,6,93,Medium,Yes,3,Low,High,Private,2,Female,60
15,67,Medium,No,8,75,Medium,Yes,0,High,High,Public,4,Female,63
18,86,Low,Yes,9,64,Low,Yes,3,Low,High,Public,3,Female,66
31,84,Low,Yes,8,98,Low,Yes,1,Medium,Medium,Public,4,Female,73
23,92,Medium,Yes,6,61,Low,Yes,4,Low,Medium,Public,4,Male,71
12,70,Medium,Yes,6,81,Low,Yes,1,Low,Medium,Public,2,Male,59
23,91,Medium,Yes,6,71,Medium,Yes,5,Low,High,Public,3,Female,70
11,88,Medium,Yes,7,73,Low,Yes,1,Medium,Low,Private,3,Female,63
26,73,Medium,No,6,55,Medium,Yes,1,Medium,Low,Public,4,Male,67
17,82,Low,Yes,9,63,Medium,Yes,2,Low,Medium,Private,2,Male,65
19,66,Medium,No,7,58,Medium,Yes,5,Medium,Low,Public,4,Female,64
28,78,High,No,8,87,Low,Yes,2,Low,Medium,Public,2,Male,71
12,95,Medium,Yes,5,85,Medium,Yes,2,High,Medium,Public,2,Male,70
12,77,Medium,Yes,6,90,Medium,Yes,2,Medium,Low,Public,2,Female,63
16,94,Low,No,8,85,Medium,Yes,3,Low,High,Public,2,Female,68
26,84,Medium,Yes,8,56,Medium,No,1,Medium,Medium,Public,2,Female,67
11,68,Medium,Yes,5,99,Medium,Yes,1,High,Medium,Public,4,Female,66
3,83,High,Yes,7,59,Low,Yes,2,Medium,High,Public,5,Male,63
17,80,Medium,Yes,7,68,Medium,Yes,0,Medium,Medium,Private,5,Female,65
23,76,Medium,Yes,6,85,Low,Yes,2,Low,Medium,Public,3,Male,66
27,65,Medium,Yes,8,57,Medium,Yes,2,Low,Low,Public,4,Female,65
17,77,Low,Yes,5,59,Medium,Yes,2,Medium,High,Private,4,Male,65
18,63,High,No,6,94,Medium,Yes,2,Medium,High,Public,2,Male,63
27,64,Medium,No,8,67,Medium,Yes,0,Low,Medium,Public,3,Male,65
9,77,Low,Yes,7,83,Medium,Yes,1,Low,High,Private,4,Male,62
18,72,Medium,Yes,7,93,Medium,Yes,1,Medium,Medium,Public,3,Female,66
21,97,Medium,No,7,99,Medium,Yes,1,High,Medium,Public,3,Female,71
23,75,Low,Yes,8,61,High,Yes,2,Low,Medium,Public,2,Female,64
17,90,Medium,Yes,8,56,Low,Yes,0,Medium,Medium,Private,4,Female,67
20,81,Medium,No,8,87,Medium,Yes,1,High,Medium,Private,3,Male,68
5,88,Medium,No,7,59,Medium,Yes,3,Low,Medium,Public,3,Female,63
16,70,Low,Yes,6,79,High,Yes,0,High,High,Public,3,Female,64
23,98,High,Yes,6,77,Medium,Yes,1,Low,High,Public,1,Female,74
14,81,Low,Yes,5,78,Medium,Yes,2,High,High,Public,4,Male,68
20,93,Medium,Yes,6,82,Low,No,1,Medium,High,Public,3,Female,68
23,75,High,Yes,6,93,Medium,No,2,Medium,Low,Public,3,Female,69
18,64,Low,Yes,9,64,Medium,Yes,4,Low,Medium,Public,4,Male,61
21,87,Low,Yes,5,78,High,Yes,1,Low,Medium,Private,2,Female,69
14,60,Low,Yes,9,67,Low,Yes,3,High,High,Public,3,Female,61
19,79,Medium,Yes,7,66,Low,Yes,3,High,Medium,Public,3,Male,67
24,68,Low,No,7,51,Medium,Yes,0,Low,Low,Private,4,Female,63
21,85,Medium,No,8,80,Medium,Yes,3,Low,High,Public,3,Female,68
16,99,Medium,No,5,99,Low,No,0,Low,Medium,Private,5,Female,68
21,79,Medium,Yes,6,88,Low,Yes,2,High,Medium,Public,1,Male,67
24,93,Low,Yes,5,62,High,Yes,1,High,Medium,Private,3,Female,69
8,80,High,No,6,86,Medium,Yes,2,Low,Medium,Public,3,Male,64
27,80,Low,No,6,65,Low,Yes,1,Low,Medium,Public,4,Male,67
18,97,Medium,No,9,88,Low,Yes,1,High,Medium,Public,3,Female,70
23,96,Low,Yes,6,93,Low,Yes,5,Low,Medium,Public,4,Female,72
27,91,Low,No,4,67,Medium,Yes,1,High,High,Private,2,Female,71
12,72,Medium,No,6,50,High,Yes,1,Low,Medium,Public,3,Male,62
16,82,Medium,Yes,8,65,High,Yes,2,Low,Medium,Private,5,Male,67
18,69,Medium,Yes,9,60,Medium,Yes,3,Low,Medium,Public,2,Female,64
15,78,Medium,Yes,7,81,Medium,Yes,0,Medium,Low,Public,2,Male,64
30,79,High,No,6,65,Medium,Yes,1,Low,Medium,Public,4,Female,70
15,93,Medium,Yes,7,52,Medium,Yes,3,Low,Medium,Public,5,Female,68
17,96,Medium,No,8,77,Medium,Yes,1,Medium,Medium,Public,3,Female,70
21,77,Medium,Yes,5,94,Low,Yes,1,Medium,High,Public,3,Male,65
13,61,Low,No,7,73,Low,Yes,2,High,Medium,Public,2,Female,59
18,94,Medium,Yes,7,69,Medium,Yes,1,Medium,High,Public,2,Female,69
22,67,Medium,Yes,7,59,High,Yes,2,Low,High,Public,3,Male,67
18,85,Medium,No,7,69,Medium,Yes,2,Low,Medium,Private,4,Male,68
19,61,Medium,No,6,67,Low,Yes,1,Medium,Medium,Public,1,Male,62
17,76,High,No,8,100,Low,No,0,High,Medium,Private,4,Male,65
11,99,High,Yes,7,52,Medium,Yes,0,High,High,Private,5,Female,69
22,64,Medium,Yes,7,62,Medium,Yes,3,Low,Medium,Private,4,Female,65
31,77,High,Yes,5,53,High,Yes,1,Medium,Medium,Public,2,Female,68
20,72,High,Yes,8,93,Medium,Yes,4,Low,High,Public,2,Male,68
21,96,High,Yes,6,71,High,No,3,Medium,Medium,Public,3,Female,71
24,95,Medium,Yes,9,90,Medium,Yes,3,Low,Low,Public,4,Male,71
12,70,High,No,5,85,High,Yes,1,High,Medium,Public,3,Female,66
30,63,Medium,Yes,8,96,Medium,Yes,4,Low,Medium,Private,3,Female,71
21,85,Medium,No,4,51,Low,Yes,2,Low,Medium,Public,3,Female,66
30,73,High,No,4,60,Medium,Yes,0,Low,Low,Private,4,Female,66
16,87,High,Yes,6,85,Medium,Yes,2,Medium,High,Public,1,Female,69
31,61,Medium,No,4,79,Medium,Yes,0,Low,Low,Public,3,Female,65
25,65,High,Yes,8,85,Medium,Yes,2,Low,Medium,Public,3,Female,66
23,87,Medium,No,7,79,Medium,Yes,2,Medium,Medium,Public,2,Male,67
21,68,Medium,No,9,79,Low,Yes,1,High,High,Private,4,Female,66
19,94,Medium,No,7,97,Medium,Yes,0,Medium,Medium,Public,3,Female,69
27,62,High,No,7,96,Medium,Yes,2,Low,Medium,Public,4,Male,66
21,69,High,Yes,7,52,Low,Yes,0,Low,Medium,Public,3,Male,64
8,100,High,Yes,6,71,Medium,Yes,0,Low,High,Public,2,Female,70
13,77,Low,Yes,6,76,Low,No,1,Medium,Low,Private,4,Male,62
19,88,Low,Yes,5,68,High,Yes,1,Low,Low,Public,5,Male,67
22,67,Low,No,8,52,Medium,Yes,1,Medium,Low,Public,2,Female,60
20,84,Low,No,7,74,Low,Yes,1,High,Medium,Public,3,Female,66
27,89,Medium,Yes,7,99,Medium,Yes,0,Medium,High,Public,2,Female,72
8,73,Medium,Yes,10,54,Medium,Yes,2,Medium,Medium,Public,3,Male,63
21,93,Low,Yes,6,91,Low,Yes,1,High,Medium,Public,3,Male,69
9,84,High,Yes,7,60,High,Yes,1,Low,Medium,Private,3,Male,66
25,76,Medium,Yes,7,79,Medium,Yes,2,Medium,Medium,Public,2,Male,69
19,82,High,No,9,69,Low,Yes,2,Medium,Medium,Private,3,Male,68
23,83,Medium,No,7,67,Medium,Yes,3,Low,Low,Public,4,Female,66
15,67,Medium,Yes,7,94,Low,Yes,0,High,Low,Private,2,Male,63
28,76,Medium,Yes,10,99,High,Yes,1,Medium,Medium,Public,3,Male,70
26,74,Medium,No,6,69,Medium,Yes,2,Low,High,Public,4,Male,68
24,76,Medium,Yes,7,82,Medium,Yes,2,Medium,Medium,Public,4,Male,68
19,90,Medium,No,8,78,Medium,Yes,1,Low,Medium,Private,3,Male,67
23,79,High,Yes,6,54,Low,Yes,1,Low,Medium,Public,1,Male,67
16,98,High,Yes,8,52,Medium,Yes,3,Low,High,Public,3,Female,69
25,72,Medium,No,6,89,Low,Yes,3,Low,High,Public,5,Male,68
30,77,Medium,Yes,9,70,Medium,Yes,0,Medium,High,Public,1,Male,67
26,91,High,Yes,8,65,Low,Yes,0,Medium,High,Public,2,Male,70
16,82,High,No,7,99,Low,Yes,3,Medium,Medium,Public,3,Male,70
22,82,Medium,No,5,54,Medium,Yes,2,Medium,Medium,Public,2,Male,66
12,62,High,Yes,6,63,High,Yes,0,Low,Medium,Private,2,Male,61
23,76,Low,Yes,7,93,Medium,Yes,2,Low,Medium,Public,2,Male,68
23,71,Low,Yes,8,71,Low,Yes,1,Low,Low,Public,2,Female,64
9,100,Low,No,7,79,Medium,Yes,1,Low,Medium,Public,2,Male,66
13,72,Low,Yes,8,52,Medium,Yes,3,High,High,Private,4,Male,65
18,95,Medium,No,8,96,Medium,Yes,3,Medium,Low,Public,6,Male,73
18,87,Low,No,8,57,Medium,No,3,High,High,Public,4,Male,66
13,74,High,Yes,7,61,Medium,Yes,2,Low,Medium,Public,3,Male,65
22,82,Medium,Yes,7,58,Medium,Yes,0,Medium,Medium,Public,4,Male,68
22,94,Medium,Yes,7,75,Low,Yes,0,Low,High,Public,3,Male,69
19,95,Low,Yes,6,91,High,Yes,1,Medium,High,Public,4,Male,72
15,66,Medium,No,9,63,Medium,Yes,3,Medium,Medium,Private,3,Male,63
26,74,Low,No,8,57,Medium,Yes,0,Medium,Medium,Private,1,Male,65
30,73,High,Yes,9,70,Low,Yes,0,Medium,Medium,Public,4,Male,69
17,62,High,No,6,99,Medium,Yes,2,Medium,Medium,Private,3,Female,62
16,84,Medium,Yes,8,51,Low,Yes,0,Medium,Medium,Public,3,Female,66
23,94,Low,Yes,9,75,Medium,Yes,3,Low,Medium,Private,2,Female,69
18,75,High,Yes,9,83,Medium,Yes,2,Low,Medium,Public,4,Female,67
19,90,Medium,Yes,5,90,Low,Yes,0,Low,Medium,Public,2,Female,94
24,85,Medium,Yes,7,87,High,Yes,2,Medium,Medium,Private,2,Female,71
9,75,Medium,No,7,54,Low,Yes,2,Low,Medium,Public,4,Female,61
28,66,High,Yes,9,73,Medium,Yes,2,Low,Medium,Public,2,Male,68
20,88,Medium,No,4,54,Low,Yes,0,High,Low,Public,4,Male,66
18,94,High,Yes,5,81,Medium,Yes,0,High,Low,Public,5,Female,71
19,87,Low,No,9,54,Low,Yes,3,Low,High,Public,4,Female,66
20,61,Low,No,6,52,Medium,Yes,2,Low,Low,Private,2,Male,60
10,69,Medium,Yes,5,65,Low,Yes,0,Medium,Medium,Private,3,Female,60
